Date,NVDA_Open,NVDA_High,NVDA_Volume,MSFT_Open,MSFT_High,MSFT_Close,MSFT_Adj_Close,MSFT_Volume,GOOGL_High,GOOGL_Low,GOOGL_Close,GOOGL_Adj_Close,GOOGL_Volume,GC=F_Open,GC=F_High,GC=F_Close,GC=F_Adj_Close,GC=F_Volume,^GSPC_Open,^GSPC_High,NQ=F_Open,NQ=F_High,NQ=F_Low,NQ=F_Close,NQ=F_Adj_Close,^FTSE_Open,^FTSE_High,^FTSE_Low,^FTSE_Close,^FTSE_Adj_Close,^FTSE_Volume,^STOXX50E_Open,^STOXX50E_High,^STOXX50E_Low,^STOXX50E_Close,^STOXX50E_Adj_Close,^STOXX50E_Volume,^NSEI_High,^NSEI_Low,^NSEI_Close,^NSEI_Adj_Close,^NSEI_Volume,^N225_Open,^N225_High,^N225_Close,^N225_Adj_Close,^N225_Volume,^HSI_Volume,AAPL_Open,AAPL_High,AAPL_Low,AAPL_Close,AAPL_Adj_Close,AAPL_Volume,GBP=X_Open,GBP=X_High,GBP=X_Low,GBP=X_Close,GBP=X_Adj_Close,EUR=X_Open,EUR=X_High,EUR=X_Low,EUR=X_Close,EUR=X_Adj_Close,MAVG_5,MAVG_10,MAVG_20,EMA_5,EMA_10,EMA_20,Lower_BB,Middle_BB,Upper_BB,RSI,MCDA_High,MCDA_Low,MCDA_Open,MCDA_Close,Apple,iPhone,iMac,Fourier_3,Fourier_6,Fourier_9,weighted_avg_title,weighted_avg_selftext,weighted_average_sentiment
2019-01-04,-0.0213020295678249,0.019014499363664505,-0.1699832188130712,-0.0037961764156890787,0.023155999982942488,0.046509226984901675,0.046509255158325935,0.03479406563313936,0.01288616806777898,0.01417292667506831,0.0512935754971342,0.05129358703860731,0.09680648236415634,0.005750623300402324,0.0017027485850424906,-0.0070445094536923936,-0.0070445094536923936,2.4,-0.007058751605775848,0.018021522143624402,-0.011853750350406478,0.025022802077963258,-0.001951695535496456,0.04414151249594278,0.04414151249594278,-0.006162572955417445,0.01440816858634597,0.0011069246885837547,0.021620527262314226,0.021620527262314226,-0.051865371130149884,-0.004744391667045766,0.022160981379013567,0.004517332021462872,0.0295093811607674,0.0295093811607674,0.22821678471163298,-0.006750477510132913,-0.003057766150779684,0.0051628859308019415,0.0051628859308019415,0.036338225017470194,0.0,0.0,0.0,0.0,0.0,0.15344629717140346,0.003819996305588269,0.019420819430055136,0.012676077829280263,0.04268930277240135,0.04268908891808865,-0.3581679118452956,-0.008725573884987181,-0.007849263224500858,-0.007962050692084333,-0.008464814713226354,-0.008464814713226354,-0.00646220663465269,-0.0027161396912700475,-0.0007530060056870624,-0.006406045708588937,-0.006406045708588937,38.116999816894534,38.25124969482422,40.09900016784668,37.694352992839825,38.50434446726373,39.74543796406924,35.755764279873134,40.09900016784668,44.44223605582023,36.47836425845441,-1.658619469851807,-1.5819964757244733,-1.571630781788265,-1.4651456089428123,1.393258426966292,75.72247706422019,95.4662104362703,113.35709813916901,97.73351777734617,75.10112172961131,0.6673818664665837,1.0063250270739847,0.5499793393293356
2019-01-07,0.05773640802869395,0.051985810588907944,0.2109559099757521,0.019253892353008784,0.007413857096851384,0.0012753581185986906,0.0012755508759936252,-0.19074865072196023,0.0024999689172815476,0.02486355924664374,-0.001994270682543764,-0.0019942704947566448,0.030941723523532305,-0.005717742715914631,-0.005717742715914631,0.0031964588854191955,0.0031964588854191955,-0.9411764705882353,0.02476631143057184,0.011067402787724223,0.04579533941236069,0.011412875270814027,0.04334718487737299,0.009714019272614172,0.009714019272614172,0.021620527262314226,0.0034596805515532125,0.012775494957041555,-0.0038757422965587374,-0.0038757422965587374,0.15242936292032683,0.028962805689539683,0.0013308787969559255,0.01760038045794321,-0.0026990827340410695,-0.0026990827340410695,-0.23949355573810815,0.008835299374888361,0.011431366686702749,0.004143632577580325,0.004143632577580325,-0.09170600134861762,0.014727885441013333,0.029129785062405933,0.02438455772143877,0.02438455772143877,-0.11026200873362446,-0.15304928011237273,0.028852128998583026,0.0018848789871739324,0.014603552156885025,-0.002225831939036471,-0.002225516643578729,-0.06533849994283969,-0.008158330675514525,-0.008365618273814102,-0.0037582172322913054,-0.008335045180340894,-0.008335045180340894,-0.0019250367483560904,-0.0050045714705471145,-0.004943858335541118,-0.0016972672218849016,-0.0016972672218849016,37.70199966430664,38.02874946594238,39.76412506103516,37.457068051541654,38.227645140296744,39.4823008407241,35.54595754716681,39.76412506103516,43.98229257490351,36.230853844330184,-1.6589402075298736,-1.6374475364625383,-1.584637128493874,-1.5010835706776078,1.044943820224719,70.67431192660551,88.30624465355004,112.62526672928327,96.17358214203448,73.21809981379542,0.8433458620307606,0.782247511164176,0.4243790150633771
2019-01-08,0.05913352114863968,0.013044387157142179,0.10837610694342592,0.01377411977849241,0.006778392566973324,0.007250690876601462,0.007250414696683194,-0.11615684272817273,0.00983654266580647,0.0053734015831869986,0.008783177835046674,0.008783136412329418,-0.253593558993382,-0.0048959034730083895,-0.002797713335128127,-0.002797713335128127,-0.002797713335128127,26.0,0.012817428004751497,0.005323189792475258,0.008486727378415049,0.007726733733695479,0.010113237016790233,0.009351189101824087,0.009351189101824087,-0.0038757422965587374,0.003985962082962979,0.003968707929145721,0.007443978921941374,0.007443978921941374,-0.11483505957899687,-0.0058786661116803085,0.007984410012265686,0.005221594407441854,0.007021284523662796,0.007021284523662796,0.18729288848475223,-0.0016149945029805268,-0.0015721073669572316,0.0028175965472634346,0.0028175965472634346,0.030809205642167825,0.014041916871335047,0.00403130015935349,0.00823736716922574,0.00823736716922574,0.060122699386503164,0.09059498306958735,0.005783460847352373,0.020090072272915593,0.017957577008779424,0.01906312082634498,0.019063009778325757,-0.25105973587840325,-0.0042272798129857625,0.0007380236680269991,-0.00035808519089075563,-0.003998742688422707,-0.003998742688422707,-0.005786385039601827,-0.001699377196408336,-0.0010327367990247138,-0.006036093459845682,-0.006036093459845682,37.352499389648436,38.029249572753905,39.542374992370604,37.533878701027774,38.12943693297006,39.311367427321805,35.3774822727408,39.542374992370604,43.70726771200041,39.97870270770353,-1.6231351868999226,-1.6026019897530546,-1.5245178242153372,-1.4558942656201452,0.8707865168539325,72.35703363914374,87.11291702309666,111.89463198622262,94.62328743183936,71.37074166556995,0.638532630642063,0.9326733389786096,0.7018182190443547
2019-01-09,-0.032653902942620716,-0.015601586355765473,-0.21469791963522367,0.007958071501731334,0.008752486506017565,0.014299548129083961,0.014299543301468987,0.024319041454065493,-0.0015639787905132874,0.005634832972781556,-0.0034274177392328298,-0.0034273953033200355,-0.2376461286496866,-0.0008590203716809519,0.004753816932956623,0.004753816932956623,0.004753816932956623,0.8888888888888888,0.004629821962758962,0.006008170953510472,0.006263449123885545,0.008920098690453626,0.012292705554911354,0.007243890350375537,0.007243890350375537,0.007443978921941374,0.005332145865029281,0.008332260007670511,0.006558237052516569,0.006558237052516569,0.32011543351989413,0.009993188859425128,0.003267117479455184,0.009528108495776566,0.005008297747772339,0.005008297747772339,0.012120215264892042,0.004801999766566256,0.001504706461230354,0.004906430486840696,0.004906430486840696,0.19913575801224348,0.007002876186464446,0.007196297609888935,0.011038460363548941,0.011038460363548941,-0.15740740740740744,0.6987073881637309,0.011567235596278369,0.01785002848333961,0.007473744804876725,0.016981741682214002,0.016981770455720024,0.09929970042875991,0.0037721534847967586,-0.0002288755277115584,-0.0008314852705872955,0.003784639530613143,0.003784639530613143,0.0019285485951003878,-0.0014851791581628193,-0.004663416549798849,0.002066353633375595,0.002066353633375595,37.12199935913086,38.191249465942384,39.33874988555908,37.798418930568,38.16544828872976,39.21766570944815,35.35849143986172,39.33874988555908,43.31900833125644,43.23998197841991,-1.5420842139266853,-1.5029926635716606,-1.4379056183864876,-1.3528440694280093,0.8707865168539325,67.30886850152905,81.14627887082976,111.1652513808095,93.08305247017726,69.55976993564498,0.6611399077341062,1.0496650833203958,0.2301461871837607
2019-01-10,-0.0007046705780979767,0.0075437227222849845,-0.15245439523053494,-0.006162135431228233,-0.01077419224838072,-0.006425608425392304,-0.006425550773462407,-0.06856087829297908,-0.010836893493754385,-0.009019184941437941,-0.0026071065342503363,-0.002607131557112896,-0.014815912289799282,0.004142509501857905,-0.003567903111794002,-0.003567903111794002,-0.003567903111794002,-1.0,-0.0025155000908430036,0.000963272326399478,0.0077137510978730894,-0.0004890895410082363,-0.0029403902699812745,0.003103826791324371,0.003103826791324371,0.006558237052516569,0.0014269188279110168,-0.00011663357778946004,0.005255813884434746,0.005255813884434746,-0.289595646443896,0.0010742643103167637,-0.00431826156778814,-0.005687729448131229,0.0017881306516223106,0.0017881306516223106,-0.2229608600927332,-0.0010165937640650435,0.004874635994413179,-0.0030907707440862575,-0.0030907707440862575,-0.23603603603603607,-0.004685186716030798,-0.007242468794037893,-0.012887794845513167,-0.012887794845513167,0.012362637362637319,-0.27673542467081946,0.007997929589293573,-0.0036238760306570583,0.008220247860730723,0.003196174424155096,0.003196035190753177,-0.20662053123011326,-0.004738910783998462,-0.0010047055300875796,0.00014087108083060684,-0.004827607308444004,-0.004827607308444004,-0.008478404012422835,-0.0060640564424606636,-0.0027004162640185125,-0.008557694618825273,-0.008557694618825273,37.70249938964844,38.1069995880127,39.1533748626709,38.01561287469182,38.21718510222243,39.144554762161604,35.375292692995636,39.1533748626709,42.93145703234617,43.86866833917683,-1.436877942073643,-1.4189910896570908,-1.3291308344285042,-1.2469175204744474,0.8707865168539325,70.67431192660551,83.53293413173652,110.43718223346248,91.553291339934,67.78587154628246,0.6463113985820167,1.475424813138955,0.5810733841464654
2019-01-11,0.017841981684073138,0.028644098208149504,0.6720901604875027,-0.00029062951891201116,-0.0029879282756024583,-0.007721963650058505,-0.0077220165039622035,-0.058315262940839996,-0.005964056686199926,-0.007748849979942629,-0.013310758837012271,-0.013310694592491679,0.16038799909767643,0.005059547168247969,0.005059547168247969,0.0018681594965994641,0.0018681594965994641,0.0,0.005673223574358621,-0.0005966728977899738,0.0038273523058849346,-0.001392705235818914,0.0068173113749521175,-0.0018867212558016933,-0.0018867212558016933,0.005255813884434746,0.007728577980162132,0.006107216624565037,-0.003557549061439347,-0.003557549061439347,0.11292186257787629,0.004543940352361275,0.0038460622608862405,0.004208919974449721,-0.0018499482862220917,-0.0018499482862220917,0.05014509234931963,-0.0008471242828445025,-0.005776760835302763,-0.0024626132017869784,-0.0024626132017869784,0.02515723270440251,0.0012613344014191785,0.0021611558137375475,0.009715352756418882,0.009715352756418882,0.05427408412483037,-0.07199587416193909,0.00249183529713104,-0.0017536160961245661,0.004308590042785498,-0.009818008684413626,-0.009817971035257056,-0.2447548538737364,0.003225507932244076,0.0010947993162588876,-0.0028290803024502154,0.0035838925027555923,0.0035838925027555923,0.0034781602529621036,0.004512442666467553,0.002807253254908826,0.0038940030053364882,0.0038940030053364882,37.90399932861328,38.01049957275391,38.94324970245361,38.03457469030562,38.19087841482439,39.04245414876843,35.42443701014688,38.94324970245361,42.462062394760345,42.31330467248846,-1.3304982534480914,-1.3423917526829996,-1.2157987939682542,-1.1798309031389778,0.8707865168539325,68.15022935779817,82.33960650128314,109.71048170771668,90.03441320615042,66.04969723035643,1.162107156995942,0.9416294017374812,0.5690222090594453
2019-01-14,0.016559296534177204,0.011418999841171118,-0.1652971544325098,-0.012501219934167862,-0.00551043775494009,-0.007295719627774644,-0.007295762787088544,0.0043405782257666115,-0.013900116391680206,-0.0074590309022875,-0.01217505083957604,-0.012175100172730047,-0.0769180922757906,0.000929424789009925,0.0020911348701160293,0.0015538808468158471,0.0015538808468158471,-0.36363636363636365,-0.0030138009993303516,-0.002676898442608766,-0.003548508871272227,-0.004523181304183943,-0.007684114424832633,-0.010245359343692084,-0.010245359343692084,-0.003557549061439347,-0.011953856553024056,-0.008837121455951946,-0.009135352191068757,-0.009135352191068757,0.004366191677445785,-0.006159901208189211,-0.007876458195208325,-0.0062918713546474825,-0.004840362742113524,-0.004840362742113524,-0.0299386663430391,-0.003884774782607625,-0.004381136705832622,-0.005312723532749919,-0.005312723532749919,0.14570552147239257,-0.0007791733891261421,0.004448005023935719,0.004803357889734405,0.004803357889734405,0.0038610038610038533,-0.20751361564966098,-0.013278379869577694,-0.01580997217976221,-0.015114470128434254,-0.015037056846080588,-0.015037231870645318,0.20042037952574088,-0.00711917324297473,-0.008138648849675079,-0.006983576642894285,-0.007461090156746231,-0.007461090156746231,0.004571483087811856,0.0007105126223572178,0.004816372861594642,0.004362363041552131,0.004362363041552131,38.00749969482422,37.85474967956543,38.68137474060059,37.85638312687041,38.06526415758359,38.895553753647626,35.575725562810156,38.68137474060059,41.78702391839102,39.9972602825937,-1.2724742764374284,-1.315541507816505,-1.1588200096391574,-1.1594941784185266,1.044943820224719,69.83295107033639,87.11291702309666,108.98520680376717,88.52682214127269,64.35186111096803,0.6406121089880329,1.1697823655209008,0.7806391919259166
2019-01-15,0.03435112543904806,0.012478550828083579,-0.15497255426148504,0.005986266940306573,0.021191797870815376,0.029005379676190657,0.029005543447960802,0.11078837152874232,0.02817329324870843,0.005617251140625612,0.03328546535453447,0.03328545807440442,0.316883116883117,-0.0017796725353419474,-0.0009274852921739019,-0.0022496505073195117,-0.0022496505073195117,-0.5714285714285714,0.0018563811920768725,0.009176157886374936,-0.00848613426276712,0.013101098068913242,0.0031817833320555433,0.02012987012987022,0.02012987012987022,-0.009135352191068757,-0.001113034473578467,0.001154669470778913,0.005835156819839593,0.005835156819839593,0.005693908417839566,0.001764316425101553,0.008209960899596913,0.0024365591100510287,0.004212556207970675,0.004212556207970675,0.17431095542382025,0.00823003287495383,0.007968332352114249,0.013895116296032572,0.013895116296032572,0.039825970548862166,-0.0007797809737102313,0.004428307888201477,0.00478039593719326,0.00478039593719326,0.0038461538461538325,0.27833099579242626,-0.0038448910015733695,0.014014643070737742,0.005562269295434907,0.020466715494791732,0.02046680329920947,-0.11493193420306291,-0.0020431414103389,0.005077135580948022,0.000866179471215256,-0.0019531469899930487,-0.0019531469899930487,-0.0009055582790019612,0.005748731650500716,-0.0006890674624904225,-0.001111640040654005,-0.001111640040654005,38.12350006103516,37.737999725341794,38.52624988555908,37.99342269493184,38.10203464366924,38.83573928482925,35.67365105614697,38.52624988555908,41.37884871497119,44.39166180537854,-1.224079752316925,-1.2372339602670337,-1.0844198428401768,-1.0691220209218528,1.044943820224719,68.15022935779817,82.33960650128314,108.26141435203577,87.03091695305433,62.69294032195946,1.2312203454166843,1.2403591352753616,0.7558726475895597
2019-01-16,-0.005205556221320573,-0.006847114160381307,-0.23809585551010348,0.026826650499386373,0.011518315557558667,0.0035234273846362907,0.0035235211440671765,-0.05488546138358086,0.012947122837054792,0.031836825713441375,0.0027610921175773573,0.0027611215549028234,0.020310251079481922,0.001162700587850729,-0.0008509133035399241,0.004198433073444363,0.004198433073444363,-0.33333333333333337,0.011469537435177646,0.004852484907283516,0.02009781445819958,0.00721333532665569,0.018609805495051424,-0.0015726214101171587,-0.0015726214101171587,0.005835156819839593,0.00027492979433474396,-0.0001459939245711528,-0.0046845256979695105,-0.0046845256979695105,0.14590308277752007,0.0022961490850201827,-0.0015962271712756104,0.005826840288539303,0.0029888436397909057,0.0029888436397909057,0.03351499009765768,0.002863204360236571,0.009218290589043665,0.0003214902508350548,0.0003214902508350548,-0.11007402639201802,0.015341877491666045,0.00043607901071873734,-0.005474944290874029,-0.005474944290874029,-0.11238825031928479,-0.059246255965768824,0.018699657141812764,0.01623316711045053,0.019660092557443054,0.01221660042928363,0.012216747593434718,0.06474196211195049,0.00025756562570289354,-0.005536199634995409,0.0016145297981255968,0.00021886499621204258,0.00021886499621204258,0.005174443776015947,0.0006376080285810382,0.00606759134007917,0.0049103636052925115,0.0049103636052925115,38.20500030517578,37.66349983215332,38.413749885559085,38.24061533340508,38.217119364884205,38.82614512535519,35.78957012242354,38.413749885559085,41.03792964869463,46.94069761051747,-1.1161743504577686,-1.112124131579506,-0.9549392050089125,-0.9488405473731802,1.044943820224719,66.46750764525994,106.20615911035073,107.53916100676297,85.54709101519548,61.07347466962113,0.883365267941869,1.0849896131325223,0.6335721287798768
2019-01-17,-0.022918441737745265,0.006763010109323675,0.0496315708864421,-0.0024700943468912717,0.0034819791995970295,0.007022257662281817,0.007022144854657686,-0.04893498001936092,-0.0015058634758067235,-0.004365824694537723,0.008820535803381269,0.008820601141603879,-0.3496342737722048,0.0,0.0008516379736214219,-0.00046452121189100026,-0.00046452121189100026,4.0,-0.002091966996127792,0.007350271447636114,-0.0006742078058281642,0.0033767486734201935,-0.007765606242497003,0.00806300393774606,0.00806300393774606,-0.0046845256979695105,-0.007189935150366367,-0.007242370258007114,-0.004050926337673677,-0.004050926337673677,-0.26024038808247163,-0.0011877888537086267,-0.003424632046429399,-0.003001022557656996,-0.002557461969505126,-0.002557461969505126,-0.13696265832152754,0.00022876698349105773,-0.0029649991120445085,0.001368225934293088,0.001368225934293088,-0.017359855334538876,-0.0015304559596892586,-0.00041301733458043444,-0.001980187046752513,-0.001980187046752513,-0.08489208633093526,0.0849029097906584,0.007316403865892163,0.011419032098664905,0.0016993105021956278,0.005937770455975322,0.005937959583095287,-0.024485029293712435,-0.0009268747249778775,-0.0006926949733740972,-0.003417322757175878,-0.0010555700308338967,-0.0010555700308338967,0.0013239958099657834,0.0005689713067953406,0.0012793334911480603,0.0016440783950473215,0.0016440783950473215,38.30800018310547,38.00524978637695,38.286124801635744,38.482076939799356,38.353097689921235,38.839369413663064,36.060077424644255,38.286124801635744,40.51217217862723,48.19877462056037,-0.9965770606189892,-0.9659312800966902,-0.8374266871414306,-0.8254423861253315,0.8707865168539325,67.30886850152905,87.11291702309666,106.81850323962483,84.07573210080292,59.493966335836944,0.7263141171820412,1.0930714060638025,0.5586412634043417
