Date,NVDA_Open,NVDA_High,NVDA_Low,NVDA_Close,NVDA_Adj_Close,AAPL_High,AAPL_Low,AAPL_Close,AAPL_Adj_Close,AAPL_Volume,MSFT_Open,MSFT_Low,MSFT_Close,MSFT_Adj_Close,GOOGL_Open,GOOGL_High,GOOGL_Low,GOOGL_Close,GOOGL_Adj_Close,GOOGL_Volume,CL=F_Open,CL=F_High,CL=F_Low,CL=F_Adj_Close,CL=F_Volume,BZ=F_Open,BZ=F_High,BZ=F_Low,BZ=F_Close,BZ=F_Adj_Close,GC=F_Open,GC=F_High,GC=F_Low,GC=F_Close,GC=F_Adj_Close,^GSPC_Open,^GSPC_High,^GSPC_Low,^GSPC_Close,^GSPC_Adj_Close,NQ=F_High,NQ=F_Low,NQ=F_Close,NQ=F_Adj_Close,^FTSE_Open,^FTSE_High,^FTSE_Low,^FTSE_Close,^FTSE_Adj_Close,^FTSE_Volume,^STOXX50E_Open,^STOXX50E_High,^STOXX50E_Low,^STOXX50E_Close,^STOXX50E_Adj_Close,^STOXX50E_Volume,^NSEI_Open,^NSEI_Low,^NSEI_Close,^NSEI_Adj_Close,^NSEI_Volume,^N225_Open,^N225_High,^N225_Low,^N225_Close,^N225_Adj_Close,^HSI_Open,^HSI_Low,^HSI_Close,^HSI_Adj_Close,^HSI_Volume,PL=F_Open,PL=F_High,PL=F_Close,PL=F_Adj_Close,HG=F_Low,HG=F_Volume,PA=F_Open,PA=F_Low,PA=F_Close,PA=F_Adj_Close,SI=F_Open,SI=F_High,SI=F_Volume,CNY=X_High,GBP=X_Open,GBP=X_High,GBP=X_Low,GBP=X_Close,GBP=X_Adj_Close,MAVG_5,MAVG_10,MAVG_20,EMA_5,EMA_10,EMA_20,Lower_BB,Middle_BB,Upper_BB,RSI,MCDA_High,MCDA_Low,MCDA_Open,MCDA_Close,Zlato: (Celosvětově),Fourier_3,Fourier_6,Fourier_9,weighted_avg_title,weighted_avg_selftext,weighted_average_sentiment
2019-01-04,-0.0213020295678249,0.019014499363664505,0.015741264999794335,0.06406755701108224,0.0640676515742582,0.019420819430055136,0.012676077829280263,0.04268930277240135,0.04268908891808865,-0.3581679118452956,-0.0037961764156890787,0.017798389004629378,0.046509226984901675,0.046509255158325935,-0.007718928191602581,0.01288616806777898,0.01417292667506831,0.0512935754971342,0.05129358703860731,0.09680648236415634,0.013834916289821697,0.03642871090949562,0.028665999900742145,0.018475237397869382,0.03620939296427883,0.014789143080538247,0.03570791062074319,0.026515859393357655,0.019839152729499432,0.019839152729499432,0.005750623300402324,0.0017027485850424906,-0.008859798536066998,-0.0070445094536923936,-0.0070445094536923936,-0.007058751605775848,0.018021522143624402,0.0124266017745438,0.03433571464262353,0.03433571464262353,0.025022802077963258,-0.001951695535496456,0.04414151249594278,0.04414151249594278,-0.006162572955417445,0.01440816858634597,0.0011069246885837547,0.021620527262314226,0.021620527262314226,-0.051865371130149884,-0.004744391667045766,0.022160981379013567,0.004517332021462872,0.0295093811607674,0.0295093811607674,0.22821678471163298,-0.008993369436455012,-0.003057766150779684,0.0051628859308019415,0.0051628859308019415,0.036338225017470194,0.0,0.0,0.0,0.0,0.0,-0.005246121192806208,0.0011190695491722913,0.022409107429062214,0.022409107429062214,0.15344629717140346,0.0011310335114989023,0.03275607055841889,0.03461296412838255,0.03461296412838255,0.023926302801603017,-0.3746958637469586,0.027128063314190598,0.027128063314190598,0.027128063314190598,0.027128063314190598,-0.0010187665444061356,-0.0007004095893268225,0.7142857142857142,-0.0015548811731952439,-0.008725573884987181,-0.007849263224500858,-0.007962050692084333,-0.008464814713226354,-0.008464814713226354,1282.7400146484374,1274.510009765625,1259.4200012207032,1281.7670892247586,1274.4806208018342,1262.4275870414288,1225.2442849098888,1259.4200012207032,1293.5957175315175,69.03064795825117,14.984952256086217,14.926463586853743,14.009620289617942,14.52891826365726,48.94569672131148,1803.8352766624112,1644.96068195307,1534.452632308714,-0.4278142608880482,0.5766543163054314,0.6574305273947103
2019-01-07,0.05773640802869395,0.051985810588907944,0.05188892584141902,0.05294072213009615,0.05294058297444293,0.0018848789871739324,0.014603552156885025,-0.002225831939036471,-0.002225516643578729,-0.06533849994283969,0.019253892353008784,0.020721753213727157,0.0012753581185986906,0.0012755508759936252,0.03684203824620513,0.0024999689172815476,0.02486355924664374,-0.001994270682543764,-0.0019942704947566448,0.030941723523532305,0.029850696495375084,0.01158065178154577,0.03129687109790824,0.011676425854485029,0.0032571576099658106,0.03220577621193854,0.010634630188650851,0.034682047467071264,0.004731869107350795,0.004731869107350795,-0.005717742715914631,-0.005717742715914631,0.00886060246621656,0.0031964588854191955,0.0031964588854191955,0.02476631143057184,0.011067402787724223,0.020300436434419922,0.007010434848680358,0.007010434848680358,0.011412875270814027,0.04334718487737299,0.009714019272614172,0.009714019272614172,0.021620527262314226,0.0034596805515532125,0.012775494957041555,-0.0038757422965587374,-0.0038757422965587374,0.15242936292032683,0.028962805689539683,0.0013308787969559255,0.01760038045794321,-0.0026990827340410695,-0.0026990827340410695,-0.23949355573810815,0.009827323396272902,0.011431366686702749,0.004143632577580325,0.004143632577580325,-0.09170600134861762,0.014727885441013333,0.029129785062405933,0.035310982064706176,0.02438455772143877,0.02438455772143877,0.04288124726314435,0.03324932519487178,0.008181912205203368,0.008181912205203368,-0.15304928011237273,0.03464729784957954,0.0030380361232582587,-0.0043795323429897115,-0.0043795323429897115,0.011683560242723878,0.41245136186770437,0.004492331297189178,0.004492331297189178,0.004492331297189178,0.004492331297189178,0.003824118624688566,0.0035043202449962507,1.8333333333333335,-0.0001891803418168081,-0.008158330675514525,-0.008365618273814102,-0.0037582172322913054,-0.008335045180340894,-0.008335045180340894,1284.12001953125,1276.8300170898438,1261.8550048828124,1283.4447424258808,1276.7205168066143,1264.748773878257,1227.166572851329,1261.8550048828124,1296.5434369142959,70.76641920577765,15.054591249525174,14.708328513636161,14.514941481118285,14.65675332855676,47.48463114754099,1798.696885387144,1634.9272103993405,1519.8489552903889,0.3907859117812541,0.3960462459192164,-0.9932335397575291
2019-01-08,0.05913352114863968,0.013044387157142179,0.003444985160483416,-0.02489542169828507,-0.024895484829290937,0.020090072272915593,0.017957577008779424,0.01906312082634498,0.019063009778325757,-0.25105973587840325,0.01377411977849241,0.007229111737684812,0.007250690876601462,0.007250414696683194,0.004653212868837908,0.00983654266580647,0.0053734015831869986,0.008783177835046674,0.008783136412329418,-0.253593558993382,0.008902697970351925,0.0032134935623633343,0.004157155693247372,0.02596863787398407,-0.06580733444805043,0.004532022678598313,-0.0010182885345941806,-0.002967845191483409,0.02424558425350498,0.02424558425350498,-0.0048959034730083895,-0.002797713335128127,-0.006528854790500804,-0.002797713335128127,-0.002797713335128127,0.012817428004751497,0.005323189792475258,0.009110498251648558,0.009695285023358924,0.009695285023358924,0.007726733733695479,0.010113237016790233,0.009351189101824087,0.009351189101824087,-0.0038757422965587374,0.003985962082962979,0.003968707929145721,0.007443978921941374,0.007443978921941374,-0.11483505957899687,-0.0058786661116803085,0.007984410012265686,0.005221594407441854,0.007021284523662796,0.007021284523662796,0.18729288848475223,-0.0017214130735203614,-0.0015721073669572316,0.0028175965472634346,0.0028175965472634346,0.030809205642167825,0.014041916871335047,0.00403130015935349,0.009314815994980075,0.00823736716922574,0.00823736716922574,-0.006278476679246636,-0.002522415828212443,0.0015385687711966245,0.0015385687711966245,0.09059498306958735,-0.002669269806415131,-0.004119244382717491,-0.002321632890251668,-0.002321632890251668,-0.001325249791079064,0.09641873278236912,0.016346634877621335,0.016346634877621335,0.016346634877621335,0.016346634877621335,-0.00787299019949772,-0.00787299019949772,-0.20588235294117652,-0.001441124524139803,-0.0042272798129857625,0.0007380236680269991,-0.00035808519089075563,-0.003998742688422707,-0.003998742688422707,1285.1,1279.7700073242188,1263.675,1283.3631453412122,1277.8985957821162,1266.5060288586014,1228.520643314784,1263.675,1298.829356685216,67.20466024811729,14.435021423343187,14.082621409464537,14.075348541358608,14.302693200802196,46.02356557377049,1793.563471580966,1624.9767148540266,1505.4572314685713,-0.2885800497464433,0.9446749478682356,0.0
2019-01-09,-0.032653902942620716,-0.015601586355765473,0.021621657394058635,0.019666779382519817,0.01966685728856432,0.01785002848333961,0.007473744804876725,0.016981741682214002,0.016981770455720024,0.09929970042875991,0.007958071501731334,0.015042756789587441,0.014299548129083961,0.014299543301468987,0.0018324597582801694,-0.0015639787905132874,0.005634832972781556,-0.0034274177392328298,-0.0034273953033200355,-0.2376461286496866,0.02195772019034825,0.05265267323212086,0.028979459146851738,0.0518280814447849,0.16441791637129377,0.017699122659361022,0.0479102899351358,0.02644017344414995,0.04632148074695297,0.04632148074695297,-0.0008590203716809519,0.004753816932956623,0.0007823502098267543,0.004753816932956623,0.004753816932956623,0.004629821962758962,0.006008170953510472,0.00837265206463833,0.004098045450532162,0.004098045450532162,0.008920098690453626,0.012292705554911354,0.007243890350375537,0.007243890350375537,0.007443978921941374,0.005332145865029281,0.008332260007670511,0.006558237052516569,0.006558237052516569,0.32011543351989413,0.009993188859425128,0.003267117479455184,0.009528108495776566,0.005008297747772339,0.005008297747772339,0.012120215264892042,0.007059950457758646,0.001504706461230354,0.004906430486840696,0.004906430486840696,0.19913575801224348,0.007002876186464446,0.007196297609888935,0.01118252387498675,0.011038460363548941,0.011038460363548941,0.014884017503142832,0.019625528568230965,0.02268061469343441,0.02268061469343441,0.6987073881637309,-0.00036494865324665504,0.0021897661714949113,0.004286589099816274,0.004286589099816274,0.007203811587585651,-0.17085427135678388,0.006069342347452711,0.006069342347452711,0.006069342347452711,0.006069342347452711,0.004735658709351442,0.004735658709351442,-0.4444444444444444,-0.0010932818704907366,0.0037721534847967586,-0.0002288755277115584,-0.0008314852705872955,0.003784639530613143,0.003784639530613143,1286.760009765625,1281.9500122070312,1265.9550048828125,1285.3421131701832,1279.9715872450267,1268.676887903318,1230.366197439455,1265.9550048828125,1301.5438123261702,69.96331001063069,13.69735445952665,13.918526808580737,13.650307365861863,14.348919486953946,46.02356557377049,1788.4355314933327,1615.111631641721,1491.2844537908268,0.921674039560164,1.2043596557118046,0.268794029025006
2019-01-10,-0.0007046705780979767,0.0075437227222849845,-0.0035750171969585187,0.01858601365550827,0.01858601529322934,-0.0036238760306570583,0.008220247860730723,0.003196174424155096,0.003196035190753177,-0.20662053123011326,-0.006162135431228233,-0.0083301106949496,-0.006425608425392304,-0.006425550773462407,-0.011994597946510033,-0.010836893493754385,-0.009019184941437941,-0.0026071065342503363,-0.002607131557112896,-0.014815912289799282,0.04779118683889583,0.0038036694803624815,0.03339368090897077,0.004392657363545993,-0.07863916351429834,0.045694803673504536,0.003566816141611806,0.031218046134410704,0.0039062774061076055,0.0039062774061076055,0.004142509501857905,-0.003567903111794002,0.004299562390509326,-0.003567903111794002,-0.003567903111794002,-0.0025155000908430036,0.000963272326399478,-0.0026742574941507335,0.004518418782931244,0.004518418782931244,-0.0004890895410082363,-0.0029403902699812745,0.003103826791324371,0.003103826791324371,0.006558237052516569,0.0014269188279110168,-0.00011663357778946004,0.005255813884434746,0.005255813884434746,-0.289595646443896,0.0010742643103167637,-0.00431826156778814,-0.005687729448131229,0.0017881306516223106,0.0017881306516223106,-0.2229608600927332,-0.00028085700584490336,0.004874635994413179,-0.0030907707440862575,-0.0030907707440862575,-0.23603603603603607,-0.004685186716030798,-0.007242468794037893,-0.011276734283266587,-0.012887794845513167,-0.012887794845513167,0.005888193479402171,0.0007517167156190219,0.00223371852135279,0.00223371852135279,-0.27673542467081946,0.0009735764647489376,-0.0015780381308957425,0.0015853509670351595,0.0015853509670351595,-0.0069640839229776486,-0.030303030303030276,-0.038986465669024195,-0.04177665744212389,-0.04177665744212389,-0.04177665744212389,-0.008853499404682497,-0.008853499404682497,0.46666666666666656,-0.004582432604991582,-0.004738910783998462,-0.0010047055300875796,0.00014087108083060684,-0.004827607308444004,-0.004827607308444004,1285.339990234375,1283.5000122070312,1268.0950012207031,1285.1280591707473,1280.831289777181,1270.2028939288948,1233.4137229406103,1268.0950012207031,1302.776279500796,65.48956251720003,13.386101229700671,13.264387615269243,13.600485278326232,13.8546568555264,46.75409836065574,1783.3135607157242,1605.3343568816726,1477.3374207958275,1.1885297964629091,1.255058883942013,0.9939477202951728
2019-01-11,0.017841981684073138,0.028644098208149504,0.027626308299724567,0.024788309317240076,0.02478849217331658,-0.0017536160961245661,0.004308590042785498,-0.009818008684413626,-0.009817971035257056,-0.2447548538737364,-0.00029062951891201116,-0.007227953541919296,-0.007721963650058505,-0.0077220165039622035,-0.004688684174702584,-0.005964056686199926,-0.007748849979942629,-0.013310758837012271,-0.013310694592491679,0.16038799909767643,0.0019164138278315868,0.010041731835015444,-0.0036986301471587657,-0.019015021812103794,-0.011490882010070758,-0.0013044485352383672,0.009208395489068266,-0.006120743212820634,-0.019455265191345328,-0.019455265191345328,0.005059547168247969,0.005059547168247969,0.001245503010092408,0.0018681594965994641,0.0018681594965994641,0.005673223574358621,-0.0005966728977899738,0.006003029912043267,-0.00014629784190933748,-0.00014629784190933748,-0.001392705235818914,0.0068173113749521175,-0.0018867212558016933,-0.0018867212558016933,0.005255813884434746,0.007728577980162132,0.006107216624565037,-0.003557549061439347,-0.003557549061439347,0.11292186257787629,0.004543940352361275,0.0038460622608862405,0.004208919974449721,-0.0018499482862220917,-0.0018499482862220917,0.05014509234931963,-0.0022652930663327187,-0.005776760835302763,-0.0024626132017869784,-0.0024626132017869784,0.02515723270440251,0.0012613344014191785,0.0021611558137375475,0.009591643681596151,0.009715352756418882,0.009715352756418882,0.011376278613035806,0.010778111871510898,0.005498943513544408,0.005498943513544408,-0.07199587416193909,-0.011550151975683876,-0.011550151975683876,-0.01010591491091195,-0.01010591491091195,0.002274466237923045,-0.09375,0.0014123718795753248,0.004328323137911205,0.004328323137911205,0.004328323137911205,0.0021849750666349532,0.0034702076516905933,0.9545454545454546,-0.004662111072459618,0.003225507932244076,0.0010947993162588876,-0.0028290803024502154,0.0035838925027555923,0.0035838925027555923,1286.2199951171874,1284.4800048828124,1270.229998779297,1285.7853646424774,1281.9710508333183,1271.8121398009941,1236.3994559253663,1270.229998779297,1304.0605416332276,66.68645532430914,13.508212217959908,13.119242804381201,13.534102711914102,13.500981164725772,43.83196721311476,1778.1980541201722,1595.6472455847181,1463.622730975281,1.3048196729909054,1.326346492217508,0.6163870251936497
2019-01-14,0.016559296534177204,0.011418999841171118,0.017875816168671843,0.010817664049695974,0.010817521707792599,-0.01580997217976221,-0.015114470128434254,-0.015037056846080588,-0.015037231870645318,0.20042037952574088,-0.012501219934167862,-0.0037386585566693276,-0.007295719627774644,-0.007295762787088544,-0.015478065829004461,-0.013900116391680206,-0.0074590309022875,-0.01217505083957604,-0.012175100172730047,-0.0769180922757906,-0.010520261092246797,-0.022509861790036778,-0.015631090900553257,-0.020934325021522815,-0.025619845901772575,-0.011591821787308665,-0.023211153107179916,-0.019474067043683374,-0.024636208251439973,-0.024636208251439973,0.000929424789009925,0.0020911348701160293,0.002176729107927322,0.0015538808468158471,0.0015538808468158471,-0.0030138009993303516,-0.002676898442608766,-0.0027120316983091364,-0.005257525167898014,-0.005257525167898014,-0.004523181304183943,-0.007684114424832633,-0.010245359343692084,-0.010245359343692084,-0.003557549061439347,-0.011953856553024056,-0.008837121455951946,-0.009135352191068757,-0.009135352191068757,0.004366191677445785,-0.006159901208189211,-0.007876458195208325,-0.0062918713546474825,-0.004840362742113524,-0.004840362742113524,-0.0299386663430391,-0.002561203534922396,-0.004381136705832622,-0.005312723532749919,-0.005312723532749919,0.14570552147239257,-0.0007791733891261421,0.004448005023935719,-0.0022249742010009843,0.004803357889734405,0.004803357889734405,-0.004958030380393663,-0.011288230440928748,-0.013834916720388613,-0.013834916720388613,-0.20751361564966098,-0.014760147601476037,-0.010947139500691927,-0.01746618967654523,-0.01746618967654523,-0.003214863468395057,0.31379310344827593,0.0025858399579898883,0.0025858399579898883,0.0025858399579898883,0.0025858399579898883,-0.00032062291473566873,0.0,-0.11627906976744184,-0.002916466933913453,-0.00711917324297473,-0.008138648849675079,-0.006983576642894285,-0.007461090156746231,-0.007461090156746231,1286.67998046875,1285.4,1272.55,1286.8902349569642,1283.267218970158,1273.4586003519412,1240.2605201680385,1272.55,1304.8394798319614,67.69202810268062,13.54567581818992,13.071408777513852,13.551214770625847,13.229571650113257,45.29303278688525,1773.0895057978844,1586.052610771054,1450.1467773454212,1.216854741579799,1.169912996366948,0.6602531370645955
2019-01-15,0.03435112543904806,0.012478550828083579,0.0230500411773773,-0.003788833274790515,-0.0037886177074190064,0.014014643070737742,0.005562269295434907,0.020466715494791732,0.02046680329920947,-0.11493193420306291,0.005986266940306573,0.00612280371427798,0.029005379676190657,0.029005543447960802,0.0044335434928508555,0.02817329324870843,0.005617251140625612,0.03328546535453447,0.03328545807440442,0.316883116883117,-0.018364600257995356,0.0036461067834114846,0.005160744660995142,0.03167694203102456,-0.16088396226534285,-0.02114308844791979,-0.002786004299692668,0.0033950222960021925,0.027970802919708104,0.027970802919708104,-0.0017796725353419474,-0.0009274852921739019,-0.0022496505073195117,-0.0022496505073195117,-0.0022496505073195117,0.0018563811920768725,0.009176157886374936,0.005715113950373718,0.010721688622945758,0.010721688622945758,0.013101098068913242,0.0031817833320555433,0.02012987012987022,0.02012987012987022,-0.009135352191068757,-0.001113034473578467,0.001154669470778913,0.005835156819839593,0.005835156819839593,0.005693908417839566,0.001764316425101553,0.008209960899596913,0.0024365591100510287,0.004212556207970675,0.004212556207970675,0.17431095542382025,-0.002725103665448314,0.007968332352114249,0.013895116296032572,0.013895116296032572,0.039825970548862166,-0.0007797809737102313,0.004428307888201477,-0.002229935750515666,0.00478039593719326,0.00478039593719326,-0.0015459729694828894,0.008843788125159513,0.02022786172333757,0.02022786172333757,0.27833099579242626,-0.006741603513186645,-0.008083571940496026,-0.00400602435645081,-0.00400602435645081,0.005122358352855461,-0.02887139107611547,-0.0038296400266216724,-0.0038296400266216724,-0.0038296400266216724,-0.0038296400266216724,0.0012828418148562726,0.0006404245295175137,0.6842105263157894,-0.00011820022060748947,-0.0020431414103389,0.005077135580948022,0.000866179471215256,-0.0019531469899930487,-0.0019531469899930487,1287.27998046875,1286.189990234375,1275.0099975585938,1286.6601403619345,1283.8004430068336,1274.672062334792,1246.6743682332296,1275.0099975585938,1303.345626883958,64.64494985244791,13.237181287144494,12.789237714038336,13.17885087737659,12.634823539820673,45.29303278688525,1767.98840899797,1576.552722609257,1436.9157422335825,0.2100418941274601,0.3538829717411799,0.0
2019-01-16,-0.005205556221320573,-0.006847114160381307,-0.00341981097386046,-0.006872665488133034,-0.006872894345634317,0.01623316711045053,0.019660092557443054,0.01221660042928363,0.012216747593434718,0.06474196211195049,0.026826650499386373,0.030231663860310398,0.0035234273846362907,0.0035235211440671765,0.030235984743951505,0.012947122837054792,0.031836825713441375,0.0027610921175773573,0.0027611215549028234,0.020310251079481922,0.024025231390917723,0.004206524357790675,0.012243264995210446,0.0038380495221050914,0.045166768797153756,0.023287227593689952,0.009531665498748731,0.015733383447350535,0.011213725462072777,0.011213725462072777,0.001162700587850729,-0.0008509133035399241,0.004198433073444363,0.004198433073444363,0.004198433073444363,0.011469537435177646,0.004852484907283516,0.010668768303935261,0.0022219854881162515,0.0022219854881162515,0.00721333532665569,0.018609805495051424,-0.0015726214101171587,-0.0015726214101171587,0.005835156819839593,0.00027492979433474396,-0.0001459939245711528,-0.0046845256979695105,-0.0046845256979695105,0.14590308277752007,0.0022961490850201827,-0.0015962271712756104,0.005826840288539303,0.0029888436397909057,0.0029888436397909057,0.03351499009765768,0.011329159980721704,0.009218290589043665,0.0003214902508350548,0.0003214902508350548,-0.11007402639201802,0.015341877491666045,0.00043607901071873734,0.00588438410976555,-0.005474944290874029,-0.005474944290874029,0.006950231680526997,0.005300182826597721,0.002676473097539933,0.002676473097539933,-0.059246255965768824,0.009552585286967341,0.007271876887739559,0.009803983242182124,0.009803983242182124,0.010003770235766263,-0.12432432432432428,0.03248079805982318,0.03248079805982318,0.03248079805982318,0.03248079805982318,-0.004804600314840868,-0.0015999755859374964,-0.890625,0.00039895529087075055,0.00025756562570289354,-0.005536199634995409,0.0016145297981255968,0.00021886499621204258,0.00021886499621204258,1287.7399658203126,1287.2499877929688,1277.2199951171874,1288.306752103269,1285.2185398393979,1276.2842445491867,1251.0292547074607,1277.2199951171874,1303.410735526914,67.57209170889648,12.964290343594257,12.334669880083311,13.167697627919551,12.455637383421845,46.75409836065574,1762.895256066278,1567.1498075769393,1423.935592285137,0.4856229613173562,0.4968248720209577,0.4657746688486684
2019-01-17,-0.022918441737745265,0.006763010109323675,-0.01487018331760448,0.019349644598691373,0.019349709142561844,0.011419032098664905,0.0016993105021956278,0.005937770455975322,0.005937959583095287,-0.024485029293712435,-0.0024700943468912717,-0.001905458746062183,0.007022257662281817,0.007022144854657686,-0.0018440036598695864,-0.0015058634758067235,-0.004365824694537723,0.008820535803381269,0.008820601141603879,-0.3496342737722048,0.005769216097318175,0.00114244807250663,-0.005462325174896754,-0.004588064847372397,-0.5843165048935294,0.008905028379989188,0.0017906659580839701,0.0,-0.002283095080645503,-0.002283095080645503,0.0,0.0008516379736214219,-0.0024001050205433305,-0.00046452121189100026,-0.00046452121189100026,-0.002091966996127792,0.007350271447636114,-0.0024189048731971807,0.0075914003822110665,0.0075914003822110665,0.0033767486734201935,-0.007765606242497003,0.00806300393774606,0.00806300393774606,-0.0046845256979695105,-0.007189935150366367,-0.007242370258007114,-0.004050926337673677,-0.004050926337673677,-0.26024038808247163,-0.0011877888537086267,-0.003424632046429399,-0.003001022557656996,-0.002557461969505126,-0.002557461969505126,-0.13696265832152754,0.0019449448367843125,-0.0029649991120445085,0.001368225934293088,0.001368225934293088,-0.017359855334538876,-0.0015304559596892586,-0.00041301733458043444,0.0009418059994963368,-0.001980187046752513,-0.001980187046752513,0.009372801146877885,0.005111166492802521,-0.005444509987204027,-0.005444509987204027,0.0849029097906584,0.005727061150432089,0.005476678174257232,0.005476678174257232,0.005476678174257232,0.0009344262002912718,0.1728395061728396,0.022568351954312282,0.022568351954312282,0.022568351954312282,0.022568351954312282,-0.004377202475096431,-0.005769240409429499,2.857142857142857,0.0008565350604032851,-0.0009268747249778775,-0.0006926949733740972,-0.003417322757175878,-0.0010555700308338967,-0.0010555700308338967,1288.9999755859376,1287.1699829101562,1279.3099975585938,1289.2045014021794,1286.2697144140527,1277.685745068312,1255.8699553921642,1279.3099975585938,1302.7500397250233,66.90926332266199,12.602745697295859,11.925708291902083,12.761608595103326,12.125443483280606,43.83196721311476,1757.8105383843586,1557.8460476434227,1411.2120736958154,0.266326827672341,0.2895489740477536,1.3545226847999214e-13
