,Den,Zlato: (Celosvětově)
165,2019-06-15,50.64471879286694
166,2019-06-16,49.21810699588477
167,2019-06-17,53.49794238683127
168,2019-06-18,52.071330589849104
169,2019-06-19,50.64471879286694
170,2019-06-20,59.20438957475994
171,2019-06-21,60.63100137174211
172,2019-06-22,57.77777777777777
173,2019-06-23,53.49794238683127
174,2019-06-24,59.91769547325102
175,2019-06-25,61.34430727023319
176,2019-06-26,58.49108367626886
177,2019-06-27,56.35116598079561
178,2019-06-28,54.211248285322355
179,2019-06-29,56.35116598079561
180,2019-06-30,54.92455418381344
181,2019-07-01,54.55160744500845
182,2019-07-02,53.18781725888324
183,2019-07-03,52.505922165820635
184,2019-07-04,52.505922165820635
185,2019-07-05,51.82402707275803
186,2019-07-06,51.82402707275803
187,2019-07-07,48.414551607445
188,2019-07-08,51.82402707275803
189,2019-07-09,49.77834179357021
190,2019-07-10,49.77834179357021
191,2019-07-11,53.18781725888324
192,2019-07-12,48.414551607445
193,2019-07-13,50.46023688663282
194,2019-07-14,47.7326565143824
195,2019-07-15,51.14213197969542
196,2019-07-16,51.14213197969542
197,2019-07-17,53.18781725888324
198,2019-07-18,53.18781725888324
199,2019-07-19,54.55160744500845
200,2019-07-20,55.915397631133665
201,2019-07-21,51.14213197969542
202,2019-07-22,52.505922165820635
203,2019-07-23,51.82402707275803
204,2019-07-24,50.46023688663282
205,2019-07-25,54.55160744500845
206,2019-07-26,55.23350253807106
207,2019-07-27,51.82402707275803
208,2019-07-28,49.77834179357021
209,2019-07-29,52.505922165820635
210,2019-07-30,52.505922165820635
211,2019-07-31,54.55160744500845
212,2019-08-01,53.421983089930826
213,2019-08-02,56.2336664104535
214,2019-08-03,52.01614142966949
215,2019-08-04,48.50153727901614
216,2019-08-05,58.342428900845505
217,2019-08-06,59.74827056110684
218,2019-08-07,65.3716372021522
219,2019-08-08,63.965795541890856
220,2019-08-09,61.85703305149885
221,2019-08-10,56.93658724058417
222,2019-08-11,52.719062259800154
223,2019-08-12,55.53074558032283
224,2019-08-13,61.85703305149885
225,2019-08-14,61.85703305149885
226,2019-08-15,60.451191391237515
227,2019-08-16,61.85703305149885
228,2019-08-17,58.342428900845505
229,2019-08-18,55.53074558032283
230,2019-08-19,59.74827056110684
231,2019-08-20,61.85703305149885
232,2019-08-21,59.04534973097618
233,2019-08-22,58.342428900845505
234,2019-08-23,56.93658724058417
235,2019-08-24,55.53074558032283
236,2019-08-25,56.2336664104535
237,2019-08-26,70.29208301306687
238,2019-08-27,63.965795541890856
239,2019-08-28,63.26287471176019
240,2019-08-29,62.55995388162952
241,2019-08-30,59.04534973097618
242,2019-08-31,57.63950807071484
243,2019-09-01,58.06689734717417
244,2019-09-01,53.919261822376015
245,2019-09-02,59.103806228373706
246,2019-09-03,58.06689734717417
247,2019-09-04,61.17762399077279
248,2019-09-05,58.06689734717417
249,2019-09-06,62.214532871972324
250,2019-09-07,60.14071510957324
251,2019-09-08,54.95617070357555
252,2019-09-09,58.06689734717417
253,2019-09-10,57.02998846597463
254,2019-09-11,60.14071510957324
255,2019-09-12,62.214532871972324
256,2019-09-13,61.17762399077279
257,2019-09-14,61.17762399077279
258,2019-09-15,60.14071510957324
259,2019-09-16,63.25144175317186
260,2019-09-17,58.06689734717417
261,2019-09-18,59.103806228373706
262,2019-09-19,57.02998846597463
263,2019-09-20,58.06689734717417
264,2019-09-21,60.14071510957324
265,2019-09-22,51.845444059976934
266,2019-09-23,57.02998846597463
267,2019-09-24,54.95617070357555
268,2019-09-25,51.845444059976934
269,2019-09-26,58.06689734717417
270,2019-09-27,54.95617070357555
271,2019-09-28,58.06689734717417
272,2019-09-29,52.88235294117647
273,2019-09-30,57.02998846597463
274,2019-10-01,58.93638048177887
275,2019-10-02,54.800494132180354
276,2019-10-03,55.83446571957998
277,2019-10-04,54.800494132180354
278,2019-10-05,52.73255095738109
279,2019-10-06,50.66460778258184
280,2019-10-07,54.800494132180354
281,2019-10-08,58.93638048177887
282,2019-10-09,55.83446571957998
283,2019-10-10,57.90240889437924
284,2019-10-11,55.83446571957998
285,2019-10-12,52.73255095738109
286,2019-10-13,53.76652254478073
287,2019-10-14,55.83446571957998
288,2019-10-15,53.76652254478073
289,2019-10-16,53.76652254478073
290,2019-10-17,54.800494132180354
291,2019-10-18,54.800494132180354
292,2019-10-19,50.66460778258184
293,2019-10-20,53.76652254478073
294,2019-10-21,53.76652254478073
295,2019-10-22,54.800494132180354
296,2019-10-23,55.83446571957998
297,2019-10-24,51.698579369981466
298,2019-10-25,61.00432365657813
299,2019-10-26,50.66460778258184
300,2019-10-27,47.56269302038295
301,2019-10-28,48.59666460778258
302,2019-10-29,51.698579369981466
303,2019-10-30,49.630636195182205
304,2019-10-31,53.76652254478073
305,2019-11-01,50.2628120893561
306,2019-11-02,52.27332457293035
307,2019-11-03,48.252299605781864
308,2019-11-04,52.27332457293035
309,2019-11-05,48.252299605781864
310,2019-11-06,48.252299605781864
311,2019-11-07,51.268068331143226
312,2019-11-08,52.27332457293035
313,2019-11-09,52.27332457293035
314,2019-11-10,50.2628120893561
315,2019-11-11,51.268068331143226
316,2019-11-12,53.27858081471747
317,2019-11-13,54.283837056504595
318,2019-11-14,50.2628120893561
319,2019-11-15,51.268068331143226
320,2019-11-16,51.268068331143226
321,2019-11-17,50.2628120893561
322,2019-11-18,50.2628120893561
323,2019-11-19,50.2628120893561
324,2019-11-20,50.2628120893561
325,2019-11-21,51.268068331143226
326,2019-11-22,49.25755584756899
327,2019-11-23,48.252299605781864
328,2019-11-24,48.252299605781864
329,2019-11-25,51.268068331143226
330,2019-11-26,54.283837056504595
331,2019-11-27,50.2628120893561
332,2019-11-28,49.25755584756899
333,2019-11-29,52.27332457293035
334,2019-11-30,57.299605781865964
335,2019-12-01,54.03535651149087
336,2019-12-02,55.09487330583383
337,2019-12-03,56.154390100176784
338,2019-12-04,57.213906894519745
339,2019-12-05,56.154390100176784
340,2019-12-06,52.97583971714791
341,2019-12-07,58.2734236888627
342,2019-12-08,57.213906894519745
343,2019-12-09,60.392457277548615
344,2019-12-10,62.51149086623453
345,2019-12-11,58.2734236888627
346,2019-12-12,58.2734236888627
347,2019-12-13,56.154390100176784
348,2019-12-14,58.2734236888627
349,2019-12-15,57.213906894519745
350,2019-12-16,57.213906894519745
351,2019-12-17,61.45197407189158
352,2019-12-18,58.2734236888627
353,2019-12-19,58.2734236888627
354,2019-12-20,55.09487330583383
355,2019-12-21,55.09487330583383
356,2019-12-22,52.97583971714791
357,2019-12-23,57.213906894519745
358,2019-12-24,60.392457277548615
359,2019-12-25,65.69004124926342
360,2019-12-26,61.45197407189158
361,2019-12-27,61.45197407189158
362,2019-12-28,58.2734236888627
363,2019-12-29,55.09487330583383
364,2019-12-30,63.57100766057749
365,2019-12-31,58.2734236888627
366,2020-01-01,55.177033492822964
367,2020-01-02,58.24242424242424
368,2020-01-03,66.41679957469431
369,2020-01-04,66.41679957469431
370,2020-01-05,66.41679957469431
371,2020-01-06,79.70015948963317
372,2020-01-07,77.65656565656565
373,2020-01-08,85.83094098883572
374,2020-01-09,75.61297182349814
375,2020-01-10,69.48219032429559
376,2020-01-11,65.39500265816055
377,2020-01-12,61.30781499202551
378,2020-01-13,62.32961190855927
379,2020-01-14,61.30781499202551
380,2020-01-15,60.286018075491754
381,2020-01-16,60.286018075491754
382,2020-01-17,60.286018075491754
383,2020-01-18,60.286018075491754
384,2020-01-19,55.177033492822964
385,2020-01-20,58.24242424242424
386,2020-01-21,57.22062732589048
387,2020-01-22,56.198830409356724
388,2020-01-23,53.133439659755446
389,2020-01-24,55.177033492822964
390,2020-01-25,61.30781499202551
391,2020-01-26,50.06804891015417
392,2020-01-27,57.22062732589048
393,2020-01-28,56.198830409356724
394,2020-01-29,56.198830409356724
395,2020-01-30,57.22062732589048
396,2020-01-31,56.198830409356724
397,2020-02-01,60.15806626833243
398,2020-02-02,58.04725692558393
399,2020-02-03,64.37968495382945
400,2020-02-04,60.15806626833243
401,2020-02-05,59.10266159695818
402,2020-02-06,60.15806626833243
403,2020-02-07,59.10266159695818
404,2020-02-08,59.10266159695818
405,2020-02-09,55.93644758283542
406,2020-02-10,58.04725692558393
407,2020-02-11,56.991852254209675
408,2020-02-12,60.15806626833243
409,2020-02-13,58.04725692558393
410,2020-02-14,59.10266159695818
411,2020-02-15,58.04725692558393
412,2020-02-16,58.04725692558393
413,2020-02-17,66.49049429657795
414,2020-02-18,62.268875611080944
415,2020-02-19,69.65670831070071
416,2020-02-20,69.65670831070071
417,2020-02-21,78.09994568169473
418,2020-02-22,81.26615969581749
