,Den,iPhone
510,2020-05-23,72.98605414273995
511,2020-05-24,76.54634946677604
512,2020-05-25,67.6456111566858
513,2020-05-26,65.86546349466775
514,2020-05-27,67.6456111566858
515,2020-05-28,62.30516817063166
516,2020-05-29,69.42575881870386
517,2020-05-30,69.42575881870386
518,2020-05-31,71.20590648072191
519,2020-06-01,69.84060402684564
520,2020-06-02,77.39093959731544
521,2020-06-03,71.7281879194631
522,2020-06-04,69.84060402684564
523,2020-06-05,71.7281879194631
524,2020-06-06,77.39093959731544
525,2020-06-07,79.2785234899329
526,2020-06-08,75.503355704698
527,2020-06-09,69.84060402684564
528,2020-06-10,73.61577181208054
529,2020-06-11,75.503355704698
530,2020-06-12,71.7281879194631
531,2020-06-13,79.2785234899329
532,2020-06-14,77.39093959731544
533,2020-06-15,73.61577181208054
534,2020-06-16,75.503355704698
535,2020-06-17,73.61577181208054
536,2020-06-18,71.7281879194631
537,2020-06-19,71.7281879194631
538,2020-06-20,81.16610738255034
539,2020-06-21,83.0536912751678
540,2020-06-22,73.61577181208054
541,2020-06-23,75.503355704698
542,2020-06-24,75.503355704698
543,2020-06-25,73.61577181208054
544,2020-06-26,75.503355704698
545,2020-06-27,79.2785234899329
546,2020-06-28,83.0536912751678
547,2020-06-29,75.503355704698
548,2020-06-30,67.95302013422818
549,2020-07-01,72.28243021346469
550,2020-07-02,68.66830870279146
551,2020-07-03,70.47536945812807
552,2020-07-04,75.89655172413792
553,2020-07-05,81.31773399014777
554,2020-07-06,70.47536945812807
555,2020-07-07,68.66830870279146
556,2020-07-08,70.47536945812807
557,2020-07-09,70.47536945812807
558,2020-07-10,79.51067323481115
559,2020-07-11,75.89655172413792
560,2020-07-12,75.89655172413792
561,2020-07-13,68.66830870279146
562,2020-07-14,70.47536945812807
563,2020-07-15,74.08949096880131
564,2020-07-16,66.86124794745483
565,2020-07-17,65.05418719211822
566,2020-07-18,72.28243021346469
567,2020-07-19,70.47536945812807
568,2020-07-20,66.86124794745483
569,2020-07-21,68.66830870279146
570,2020-07-22,66.86124794745483
571,2020-07-23,66.86124794745483
572,2020-07-24,72.28243021346469
573,2020-07-25,75.89655172413792
574,2020-07-26,74.08949096880131
575,2020-07-27,68.66830870279146
576,2020-07-28,68.66830870279146
577,2020-07-29,66.86124794745483
578,2020-07-30,68.66830870279146
579,2020-07-31,68.66830870279146
580,2020-08-01,75.50952775476387
581,2020-08-02,71.91383595691798
582,2020-08-03,70.11599005799502
583,2020-08-04,70.11599005799502
584,2020-08-05,71.91383595691798
585,2020-08-06,68.31814415907208
586,2020-08-07,70.11599005799502
587,2020-08-08,71.91383595691798
