date,weighted_average_sentiment
2019-08-02,0.9921206928725144
2019-08-03,0.011093893508789499
2019-08-05,-0.21140252387409322
2019-08-06,0.9993407891976732
2019-08-07,0.9975319546533412
2019-08-08,-0.5011107834973179
2019-08-09,0.6703539355977295
2019-08-11,2.8836513403365157e-06
2019-08-12,0.9927721166247023
2019-08-13,-0.15716679149506532
2019-08-14,-0.21228470793084298
2019-08-15,0.9989863156117903
2019-08-16,0.9998641589856188
2019-08-19,0.9992292524233093
2019-08-20,0.20130209362692603
2019-08-21,0.46591487233471063
2019-08-22,-0.326639605695287
2019-08-23,0.8972787582110123
2019-08-24,0.9993586753218635
2019-08-25,-0.23826782734385946
2019-08-26,0.8426071721803956
2019-08-27,4.324096190996882e-06
2019-08-28,0.5000617507878875
2019-08-29,0.29714117092329256
