,Den,Kryptoměna: (Celosvětově)
166,2019-06-16,8.094435075885329
167,2019-06-17,11.129848229342327
168,2019-06-18,16.863406408094438
169,2019-06-19,14.165261382799326
170,2019-06-20,11.129848229342327
171,2019-06-21,10.961214165261383
172,2019-06-22,13.322091062394605
173,2019-06-23,10.455311973018551
174,2019-06-24,10.961214165261383
175,2019-06-25,12.478920741989883
176,2019-06-26,16.526138279932546
177,2019-06-27,14.333895446880272
178,2019-06-28,11.635750421585161
179,2019-06-29,10.286677908937605
180,2019-06-30,9.106239460370995
181,2019-07-01,11.695740365111561
182,2019-07-02,11.318458417849898
183,2019-07-03,9.809330628803245
184,2019-07-04,9.620689655172413
185,2019-07-05,9.43204868154158
186,2019-07-06,8.11156186612576
187,2019-07-07,8.300202839756592
188,2019-07-08,10.186612576064908
189,2019-07-09,10.752535496957403
190,2019-07-10,9.997971602434076
191,2019-07-11,10.37525354969574
192,2019-07-12,9.24340770791075
193,2019-07-13,9.054766734279918
194,2019-07-14,8.300202839756592
195,2019-07-15,10.752535496957403
196,2019-07-16,11.507099391480729
197,2019-07-17,10.56389452332657
198,2019-07-18,9.24340770791075
199,2019-07-19,8.11156186612576
200,2019-07-20,7.356997971602434
201,2019-07-21,7.734279918864097
202,2019-07-22,8.300202839756592
203,2019-07-23,8.488843813387422
204,2019-07-24,7.734279918864097
205,2019-07-25,7.922920892494928
206,2019-07-26,7.734279918864097
207,2019-07-27,7.545638945233265
208,2019-07-28,7.1683569979716015
209,2019-07-29,7.734279918864097
210,2019-07-30,7.734279918864097
211,2019-07-31,7.1683569979716015
212,2019-08-01,6.831814415907207
213,2019-08-02,7.011599005799503
214,2019-08-03,7.191383595691797
215,2019-08-04,6.652029826014912
216,2019-08-05,8.090306545153272
217,2019-08-06,8.629660314830156
218,2019-08-07,7.371168185584092
219,2019-08-08,7.371168185584092
220,2019-08-09,7.191383595691797
221,2019-08-10,6.652029826014912
222,2019-08-11,6.4722452361226175
223,2019-08-12,7.371168185584092
224,2019-08-13,7.011599005799503
225,2019-08-14,7.550952775476387
226,2019-08-15,7.550952775476387
227,2019-08-16,7.011599005799503
228,2019-08-17,6.4722452361226175
229,2019-08-18,6.4722452361226175
230,2019-08-19,6.831814415907207
231,2019-08-20,7.191383595691797
232,2019-08-21,7.550952775476387
233,2019-08-22,6.831814415907207
234,2019-08-23,6.4722452361226175
235,2019-08-24,5.932891466445732
236,2019-08-25,5.753106876553438
237,2019-08-26,6.831814415907207
238,2019-08-27,7.191383595691797
239,2019-08-28,7.371168185584092
240,2019-08-29,7.371168185584092
241,2019-08-30,6.831814415907207
242,2019-08-31,5.932891466445732
243,2019-09-01,5.967817437097717
244,2019-09-01,5.840842598010531
245,2019-09-02,6.856641310708015
246,2019-09-03,7.364540667056757
247,2019-09-04,6.602691632533645
248,2019-09-05,6.475716793446459
249,2019-09-06,7.110590988882386
250,2019-09-07,7.364540667056757
251,2019-09-08,6.0947922761849025
252,2019-09-09,6.856641310708015
253,2019-09-10,6.856641310708015
254,2019-09-11,6.856641310708015
255,2019-09-12,7.237565827969571
256,2019-09-13,6.983616149795202
257,2019-09-14,6.72966647162083
258,2019-09-15,6.221767115272089
259,2019-09-16,6.856641310708015
260,2019-09-17,7.745465184318314
261,2019-09-18,7.999414862492685
262,2019-09-19,8.12638970157987
263,2019-09-20,7.110590988882386
264,2019-09-21,6.221767115272089
265,2019-09-22,5.840842598010531
266,2019-09-23,6.983616149795202
267,2019-09-24,8.634289057928612
268,2019-09-25,9.269163253364539
269,2019-09-26,7.872440023405499
270,2019-09-27,6.856641310708015
271,2019-09-28,6.475716793446459
272,2019-09-29,6.221767115272089
273,2019-09-30,7.364540667056757
274,2019-10-01,7.975103734439833
275,2019-10-02,7.203319502074688
276,2019-10-03,6.946058091286306
277,2019-10-04,6.817427385892116
278,2019-10-05,6.6887966804979255
279,2019-10-06,6.3029045643153525
280,2019-10-07,6.817427385892116
281,2019-10-08,8.746887966804978
282,2019-10-09,7.460580912863071
283,2019-10-10,6.6887966804979255
284,2019-10-11,6.560165975103733
285,2019-10-12,6.174273858921161
286,2019-10-13,6.560165975103733
287,2019-10-14,7.074688796680498
288,2019-10-15,7.3319502074688785
289,2019-10-16,7.3319502074688785
290,2019-10-17,6.431535269709543
291,2019-10-18,6.3029045643153525
292,2019-10-19,5.402489626556016
293,2019-10-20,5.9170124481327795
294,2019-10-21,6.431535269709543
295,2019-10-22,6.6887966804979255
296,2019-10-23,8.360995850622405
297,2019-10-24,7.3319502074688785
298,2019-10-25,7.717842323651452
299,2019-10-26,9.132780082987551
300,2019-10-27,6.431535269709543
301,2019-10-28,7.074688796680498
302,2019-10-29,7.589211618257261
303,2019-10-30,6.817427385892116
304,2019-10-31,6.6887966804979255
305,2019-11-01,5.903536977491962
306,2019-11-02,5.32475884244373
307,2019-11-03,5.67202572347267
308,2019-11-04,6.598070739549839
309,2019-11-05,6.250803858520901
310,2019-11-06,6.482315112540194
311,2019-11-07,6.598070739549839
312,2019-11-08,6.482315112540194
313,2019-11-09,5.440514469453377
314,2019-11-10,5.093247588424438
315,2019-11-11,5.67202572347267
316,2019-11-12,5.787781350482316
317,2019-11-13,6.366559485530548
318,2019-11-14,5.67202572347267
319,2019-11-15,6.366559485530548
320,2019-11-16,5.787781350482316
321,2019-11-17,6.019292604501609
322,2019-11-18,6.135048231511255
323,2019-11-19,6.366559485530548
324,2019-11-20,6.250803858520901
325,2019-11-21,6.482315112540194
326,2019-11-22,6.482315112540194
327,2019-11-23,6.019292604501609
328,2019-11-24,5.787781350482316
329,2019-11-25,6.598070739549839
330,2019-11-26,6.482315112540194
331,2019-11-27,5.787781350482316
332,2019-11-28,5.556270096463023
333,2019-11-29,5.32475884244373
334,2019-11-30,5.209003215434084
335,2019-12-01,5.774108322324968
336,2019-12-02,6.142668428005285
337,2019-12-03,6.634081902245707
338,2019-12-04,6.388375165125496
339,2019-12-05,5.774108322324968
340,2019-12-06,5.896961690885073
341,2019-12-07,5.282694848084545
342,2019-12-08,5.036988110964333
343,2019-12-09,5.6512549537648615
344,2019-12-10,6.142668428005285
345,2019-12-11,5.896961690885073
346,2019-12-12,5.528401585204755
347,2019-12-13,5.774108322324968
348,2019-12-14,5.528401585204755
349,2019-12-15,6.142668428005285
350,2019-12-16,6.388375165125496
351,2019-12-17,6.756935270805814
352,2019-12-18,7.002642007926024
353,2019-12-19,5.6512549537648615
354,2019-12-20,6.26552179656539
355,2019-12-21,5.40554821664465
356,2019-12-22,5.282694848084545
357,2019-12-23,6.01981505944518
358,2019-12-24,6.142668428005285
359,2019-12-25,6.26552179656539
360,2019-12-26,6.142668428005285
361,2019-12-27,6.26552179656539
362,2019-12-28,6.879788639365919
363,2019-12-29,6.142668428005285
364,2019-12-30,6.142668428005285
365,2019-12-31,5.6512549537648615
366,2020-01-01,5.854545454545455
367,2020-01-02,6.236363636363638
368,2020-01-03,6.363636363636365
369,2020-01-04,5.854545454545455
370,2020-01-05,6.490909090909092
371,2020-01-06,7.509090909090911
372,2020-01-07,7.000000000000002
373,2020-01-08,7.000000000000002
374,2020-01-09,6.872727272727274
375,2020-01-10,7.000000000000002
376,2020-01-11,6.61818181818182
377,2020-01-12,6.490909090909092
378,2020-01-13,6.490909090909092
379,2020-01-14,9.036363636363639
380,2020-01-15,9.545454545454547
381,2020-01-16,7.7636363636363654
382,2020-01-17,7.509090909090911
383,2020-01-18,7.254545454545456
384,2020-01-19,7.127272727272729
385,2020-01-20,7.127272727272729
386,2020-01-21,7.254545454545456
387,2020-01-22,7.000000000000002
388,2020-01-23,7.127272727272729
389,2020-01-24,6.490909090909092
390,2020-01-25,6.236363636363638
391,2020-01-26,5.981818181818183
392,2020-01-27,6.745454545454547
